package_id,package_type,shift,carrier,route_distance_km,packages_in_route,weather_risk,days_in_fc,double_scan,locker_issue,damaged_on_arrival,cr_number_missing
PackageID_18a8098a-a995-4e56-948c-0a6125c401bb,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_c8639b66-ff3b-431b-a332-37bc786d76b6,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_1a135164-cfda-4d8d-9171-4f6ad410f640,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_dbb248c8-0dfa-411d-b4f3-7a37c77a96b7,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_dd13b0b9-19fd-40c6-bd8c-2ea9dcd2b9f6,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_76e99c7c-6b1a-471e-8562-4cc904f04fcb,high_value,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_e2738199-cd93-4863-b64b-95bb0d0af099,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_82a6349e-0210-4070-9e51-987fd814c4f2,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_c8da5d39-f358-4655-9e9e-a25c75bbf96f,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_e704b354-cbdf-42fb-9f6f-210612d5124c,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_19ba312b-6fda-45a0-825c-92e7996416ae,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_46f8c851-ae9d-4b5e-af2f-ed4a7283c5f6,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_c0f8f305-7e54-434c-9a67-305f1b391ba3,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_c9e7a0c9-9e49-4bb3-92ad-17a304d46849,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_4b4bbd14-9345-4d5b-bf9d-4fc9b92dc73f,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_e1bb2c9f-4091-4e8c-aa2b-0e9a8b897a3b,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_b472f0e5-64c0-4854-9a29-8534e86c03e7,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,0
PackageID_241bbf28-ac97-4ebd-9724-e1b49ee13bb9,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_ab619f6e-a649-4c6c-97cf-4787e07f4019,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_e798c97f-865e-4f2f-b569-04cf0699dc79,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_df4d7fe6-d55f-4200-82b1-6078a5afd4f1,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,0
PackageID_5a511273-5e61-4dd8-8381-d99499df6f55,standard,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_9dcb399d-2765-46d4-af22-363fe87fa805,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_02957c2c-8c46-4955-958d-b0109398aa92,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_cf5598cc-caae-4a37-ab3f-d8ea5543867c,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_e43f6411-5b15-44bf-b7fc-9ebde8b88b0a,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,0
PackageID_3e98d73e-be4a-4261-b408-7e9aad4d85e5,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_17e339ab-c532-4e68-a23e-6d146689fca3,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_5c34d61a-e7fc-4b88-93c0-9185a23a3143,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_de9a2b65-251e-4e1d-9e4c-c380caaf1ce0,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_35ead737-a905-4f66-a48a-55dace950774,standard,morning,carrier_D,30.45,245,low,0,0,1,1,1
PackageID_1f634697-bc37-4e99-be99-ec1e555844a3,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_8ebe61fe-5d5f-431c-b1db-590670b5a1b5,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_1df9abd8-ddd0-40f1-9ac4-d10eb5e05142,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_2a174f95-0bed-4fe3-b76b-df434504b19e,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_95d0300e-2a3d-4167-a468-ff809966aa74,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_1471829d-1768-4406-bc99-f8856471b7b9,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_76cb9708-db0f-4433-8745-070e80814425,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_c37a0d02-8835-4b5f-b105-2a4622f03dcf,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_553f1332-6230-4710-b084-bb3b7e6ea9fc,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_cd806bd3-a1d9-4db2-b318-1d5570cec83a,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_65c0ca31-7fab-4a47-bcba-bce4fa494792,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_22622099-9934-4735-b22c-6b9fd78b965d,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_6c068a6d-0d9c-48e9-b162-19e47080a700,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_9834ff45-69cd-4134-a236-06b2f3bbf395,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_0bb58545-4805-4c76-b1dc-27bd54604132,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_e3e502c3-9f83-45be-b63f-f75eb3151d96,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_4b396976-4f23-49cb-b25c-b35476303e70,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_3aee8ffd-c77d-4c37-a053-0ba3c0826e82,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_ea68e4cd-e9b8-48cb-a769-f0f34e28c6ff,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_d51f7fb3-d207-4e1c-a19e-ecff70712929,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_82b38d63-9430-4150-b2f3-f8dec225e5fc,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_a2c556f2-629f-4b5a-9779-e13aabe3a545,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_c888f932-e8db-4ea5-8e82-283df6b6a64c,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_074d8899-1ced-42c6-a9fc-ab00a1ab8607,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_63250c13-384b-4bfd-a780-2a7663404a84,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_6f7ac1c0-148f-4f2b-a6dd-a9e9c68b8e7a,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_b83192fb-bd1c-494a-af96-fc01581da2bb,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_a4b3ae2c-924b-488b-be79-c5d0792909d2,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_93b2264b-3e42-4762-9fae-0554f4f9432d,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_a55f576b-21be-491b-a7ea-9df32446e7ee,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_be155741-f029-401d-bcbd-6d0aa78ec03c,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_55285268-1244-4290-b5fc-0e7152dad0df,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_d46b11b2-4ec8-4a2f-90cf-131500ce8c5d,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_5e1f88bf-e64f-415a-8a43-0ab62cc1b295,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_b1af7019-9364-4c6a-a154-715637111689,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_f7281467-91b6-4db2-9aac-ee16169234ab,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_1f080b96-89e1-45a4-9893-a0d0d11479c5,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_7ce6fcc2-a684-4b84-99fa-6b010d4e0ed7,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_18a1330e-48cf-4602-b40a-a747a501b9cb,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_bd424c6b-1dab-42c7-9121-cb54ffd1a63f,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_e7b0ef71-22aa-47e9-b9cd-1cc3882d634f,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,0
PackageID_767110dd-2c7a-483f-9d62-6f8f2d28eafa,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_0998092b-51e7-456c-bba6-bf8a0c31cbdb,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,0
PackageID_ff6d1505-ca32-443b-9e45-b8f82641daae,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_615a659f-12f9-4f25-85e3-e51ec21bc83b,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_670ce1ec-252b-4bb8-8fee-50c64a0f66ef,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_2a549c71-8563-4c73-8917-941f4f131f15,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_af1fb78d-9511-414c-b5ea-82aef4a9ec0c,high_value,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_8e29d317-acc8-43cd-b3dd-19637c49e7b7,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_7767f623-b25f-4876-b309-329435c462e7,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_c71ad0f4-b2a0-47b6-9e16-c2285d567a39,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,0
PackageID_d5830e7b-3daf-4626-88bd-7559e3f1ac4d,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_e2069c13-5cfb-4c56-837d-d8ee29080fa8,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_8f451c55-af4a-4100-922a-3acd3dffc831,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_f57f1214-e257-428e-b10b-05d448079217,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_6796d17b-a2f2-41ea-8dd3-8cfd2c2aac13,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_b573e6d7-0adb-415c-b1f0-aa85cfddbca5,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_c24b7608-d4d6-4077-b82e-32aa54b2121c,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_889edb34-5e5b-491e-a934-f07f478347c3,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_b0fde796-b31e-418b-acb6-33ce10d80e72,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_a6a12e0c-c786-4639-a0c1-2ac6114165f7,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_98339076-2501-4511-9711-e2f4428da1c9,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_3be9d73d-b50a-4645-aaae-d96c01f86e33,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_387de429-378b-443a-aad6-764d7743752a,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_84704437-ba4e-4e58-957b-7972e46ed6e4,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_7f1c1482-2999-45b1-96c2-996b52d2fbfa,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_90b5d7ee-2f49-4076-8534-3215ca65a0a7,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_dd53cfbd-63d7-47a0-ba96-2168c3d14178,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_9bc502b4-4adc-43d1-b1ef-601e4d8fe174,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_9525e765-6270-43f6-886c-c7a04e3dd786,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_1bdc1614-e921-4ca6-883e-854435afa293,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_f3bb81c0-3b29-4ea0-8aec-edb2a0172288,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_0263b562-cce3-4a61-9eba-7229b16c2445,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_896acc37-5a0b-4a4f-9192-ddc9d80f5ccb,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_c0b93b4e-53cf-408b-a6d2-96afb4920f06,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_6481e9fb-2058-4057-9e7b-635d7a51047a,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_692a8234-e9d4-45fa-93ce-dc86391e6dce,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_63cd0379-df1e-44b4-9d33-065c4222ca5c,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_c7aa1eba-6958-4876-8176-b8867124aab6,high_value,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_24e8285c-d15a-42ad-9598-38d345fbf2b2,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_f52d6bd7-dcb6-462f-a981-7b23caf598b6,high_value,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_ac63303d-14c3-4975-a2a7-09c207c212c2,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_e5164bc3-9cf1-4257-ac12-c081a31d3141,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_c2f4bd73-3bed-483b-a546-5b8d99f38056,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_debe23ae-d999-4d53-ab94-7ad2a501ea0c,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_e3edff30-e3cc-44e9-8af2-9090d1131b24,high_value,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_a76ba5aa-66b1-4819-873e-52e0d4843d14,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_76a4fb09-eb67-4170-9843-607b772716b7,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_374368d9-e93b-45ef-a831-f94ae182cc70,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,0
PackageID_db846b0d-bdb8-4552-ad96-936f29bd2e4b,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_b12a662e-af04-42a8-ba5a-8ed89d399d5d,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_21b30585-bb7f-49cd-88a0-83676cea5d96,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_5f753e3b-3e6f-4f91-ae66-2f0c826223c3,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_fe6ea839-6bb2-491d-97d9-aa6d3c50ad91,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_f64c1bda-9cdc-49ad-bcd9-dfc787e5dc62,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_bae7536d-1e28-4595-b95d-b654abb05ba0,high_value,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_03a41580-290e-4726-97d9-d18257bce464,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_a05e3c84-4797-4270-a20f-929ac2ac5c33,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_ccb8e7eb-009f-4c8e-a78a-56184188d277,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_a2f4934c-c270-42e3-ba71-7510a5de35a2,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_c7e996bf-c929-4c5c-88ce-175e079e8a46,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_dbebea36-51e3-4938-b833-6c984fcf6a17,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_81f2ecc7-b980-4101-8076-2d530636a4f2,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_8b0bdf53-dbe6-4df9-95ae-c2ea0198369f,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_340d2abf-f4a7-46d2-938b-cc487ed2b200,standard,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_8e69903b-2952-46de-a49b-92f69159912e,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_8cf9ffd5-02a2-4b5e-b96a-bd6b9f9f16d8,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_92042a2d-b0d0-454b-8704-99b97c0153ce,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_eeb516cc-1d46-403b-832c-54d7639e3e7d,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_c8446706-c3d3-4c4b-b29d-8d194dc7d2b1,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_bc0f0faf-bb90-457c-a2bb-f5947704a345,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_dc97478a-a808-4f24-a8bc-4803d7d5e22c,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_cafd96c4-6944-4e09-9399-ba6097c6c528,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_f89cd409-ef4a-40e6-81af-a48b033f4bfd,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_476416fa-e52a-4cba-9d8a-3d1a9072e619,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_fd699db4-c1c6-4cfd-912f-a539903c5217,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_96e37111-b039-49a5-a797-137cd87eb448,standard,morning,carrier_B,80.6,196,low,0,0,0,0,1
PackageID_24caf3e6-bc71-4f4f-b81d-57c25b29d346,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_0b1e7bfc-7951-419d-9994-47cad43bf504,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_ba70523c-54b5-49d8-9e15-2372903ac252,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_d9a35bba-be97-47ec-ab83-f0d95f6213b3,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_c0ae9fff-9db8-40ba-acfe-0187c4afe68e,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_0a92c528-717a-45b6-854c-18490c051f40,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_a0d7faef-3b4f-4e29-aa98-ab7fe41ecdfc,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_9866d6fa-c13d-4c0f-8e81-e0794c180c53,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_bd8f8ec7-0607-41e1-8c2b-77757c4ccf6d,high_value,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_a53e71bd-646c-49c2-9771-7e7c98acd909,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_a18e36e0-6b5a-45b7-bf7a-7c3a15bd5a5d,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_2b82f89c-1ace-4f15-be10-605eecbcf82c,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_4f07d924-b85f-45fe-838b-e9440d599858,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_d262300f-502b-4773-91dc-191d8f2cd07d,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_5dc8acd7-8707-4f60-8809-43859042eb98,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_920eada5-c632-46b6-9567-11b904277b6e,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_2b7cde55-4b87-4fcb-b69a-e0877a940533,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_ce027c93-7712-449b-9cea-e8f4fffa44a0,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_7e2268c3-ec11-4f19-bb24-6388ff937f82,standard,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_7100c20f-fbbb-461a-81ca-bdeab6e48922,standard,morning,carrier_B,70.17,216,low,0,0,0,0,1
PackageID_11d979d9-d847-4678-954d-33306ee50876,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_31546e41-f839-470a-bfab-6fc6918abbb9,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_9c61c7c5-2192-4873-963c-d94b654ed6c0,standard,afternoon,carrier_C,40.37,268,low,0,0,0,0,1
PackageID_d167b61d-cbe1-435c-822b-2485a8241442,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_6521ce97-c421-494a-a709-c58f38c8c2a0,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_a9741269-9900-4daa-a758-8cb5646637d0,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_5840a6c1-cb94-4017-8972-e70c7b44b2a1,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_04328ff5-7b35-491b-9db5-5b15406b51f0,standard,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_a9d13101-a29a-41ec-8872-e80d631c1a4b,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_5827cdb0-ebc5-4902-8651-28612ad99478,high_value,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_924cbd2b-4bf8-409f-ae55-17736c1d87ec,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,0
PackageID_460c1f71-ad11-4a23-bb9a-b52431e0eda7,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,0
PackageID_f261456f-6442-4c4b-94b8-5b567c9480d6,high_value,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_2b28dcb4-1ec3-47c6-9ecc-3d223f246f39,high_value,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_d15201c8-3d4c-45fb-8c36-39a1869f6362,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_48811770-7cbd-45ff-98c5-9fc2b1d8ba63,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_14c3c473-f2af-46ce-9038-ed6c83d78484,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_7dba1ca0-96cb-4bc8-8935-4a4438da6b93,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_29cf157c-2016-40da-bfef-839179c8350a,high_value,afternoon,carrier_C,43.63,202,low,0,0,0,0,1
PackageID_038c98af-ed7b-4f32-9223-307ab4bfd485,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_7712bd74-3302-4555-ade1-d127f7f7ba92,standard,afternoon,carrier_C,51.75,212,low,0,0,0,0,1
PackageID_c0633803-0d93-4396-b7b0-60d098b6af48,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_b5c2165f-2d42-4324-bfb3-a27fa4660435,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_e0389666-122b-4b5c-93f9-4dc301b5e589,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_0f13e653-19c9-4707-be68-a69eb8652c77,high_value,afternoon,carrier_D,52.43,276,low,0,0,0,0,1
PackageID_b1e61eee-105c-42aa-82aa-4686e0af6835,high_value,afternoon,carrier_A,25.93,211,low,0,0,0,0,0
PackageID_4315fbcd-f917-488b-a8d1-5aca5928a415,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_f7b43a36-3ae3-4827-8937-4f58d8b380db,standard,afternoon,carrier_A,31.12,274,low,0,0,0,0,1
PackageID_6c184b3c-ab12-4672-958a-0801cf1926f0,high_value,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_96369a00-591d-455c-9fd9-479e558c55ae,standard,morning,carrier_D,30.45,245,low,0,0,0,0,1
PackageID_22c8f630-8ab9-40d5-a36d-38ef01761b00,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_d1ebab40-aed0-4f7b-851e-c08c31145464,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_9f5bc038-bc0f-4c32-becd-3ada041f5b8b,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_112e616b-05b7-4e90-9387-41ebb9708f20,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_8a3e16bd-8b92-4798-9ccd-fc46bb5627a2,standard,afternoon,carrier_A,48.5,219,low,0,0,0,0,1
PackageID_035194e2-e41f-481a-9afd-416edd9ff901,high_value,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_b7876cee-0f7a-4ee2-bfaa-414320352214,standard,afternoon,carrier_A,25.93,211,low,0,0,0,0,1
PackageID_b2070bf2-1166-460a-a3e1-3caeb44e0e5b,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_5dda9db0-8a9d-4a07-becc-7e7042012698,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_8a0877d7-29ee-4549-9431-d72e4d04dcd6,high_value,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_1824646c-ef96-4007-baf2-387388c8f280,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_7c0a74bb-a86a-4a6d-a478-39fcfa277ea4,standard,afternoon,carrier_D,58.07,268,low,0,0,0,0,1
PackageID_8c4b56c0-6ce1-4108-a0c0-02ee8ad387de,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,1
PackageID_74adf651-e119-4bd6-9952-ed33372905c5,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_ffc57add-36b2-416f-a453-f3082146302f,standard,afternoon,carrier_C,40.18,199,low,0,0,0,0,0
PackageID_fc520ba8-3b83-43f2-a2fa-ee9433eecdd1,high_value,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
PackageID_f5a90408-4256-4b81-a1eb-79108acf4c6f,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_8d1247d8-f310-4a8a-9106-3327b949e6e8,high_value,afternoon,carrier_A,45.69,241,low,0,0,0,0,1
PackageID_caa811ef-5072-423b-a818-5a3e23768fed,standard,afternoon,carrier_A,33.57,276,low,0,0,0,0,1
PackageID_3769511e-d543-4de1-8064-6f7c37414f57,standard,afternoon,carrier_A,56.5,256,low,0,0,0,0,1
